created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title,complaint_status_title,comment_count
10/13/2019 15:18,85,One of the worst road area in the city,"Extremely bad road with big and deep potholes, the road isn't even walkable after rian due to the amount of water which get collected. High chance of accident especially when filled with water as its difficult to guess the shape and depth of a pit for a car or bike driver.",66,10,"H102, Varthur Rd, Green Garden Layout, Silver Springs Layout, Munnekollal, Bengaluru, Karnataka 560066, India",Vibgyor High school road,12.95489466,77.71734226,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,2
10/16/2019 20:43,85,Road is in worst condition near chinnappanahalli railway cross .....,"Road is in worst condition near chinnappanahalli railway cross .. due to this traffic is very huge , if road is fixed there will be smooth flow of vehicles",67,10,"Mariamma Temple, Hanuma Reddy Layout, Chinnapanna Halli, Bengaluru, Karnataka, India",NULL,12.9675529,77.704083,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,On-the-Job,2
10/17/2019 7:32,85,Worst road we have in this area,Worst road we have in this area,66,10,"Bengaluru,, Hanuma Reddy Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",NULL,12.96617833,77.70324167,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Re-opened,4
10/17/2019 11:26,85,Near Kundalahalli gate Signal: There is not only no footpath for...,Near Kundalahalli gate Signal: There is not only no footpath for pedestrians but the little space demarcated for pedestrians is flooded and one has to hop and Skip over them.  this is not fixed for many months now.,66,10,"Bangalore Hospice Trust, Kundalahalli Gate, Next To Shankara Eye Hospital, Vaikuntam Layout, Lakshminarayana Pura, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9576509,77.7133942,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,On-the-Job,2
10/17/2019 11:30,85,There is no road- just one big pothole on AECS layout 60ft main r...,There is no road- just one big pothole on AECS layout 60ft main road. last 5 years it has been like this. plus manholes overeflowing everyday stinking up the place. the water in the picture is sewage water.,66,10,"Kesar Sweets, Aecs Layout Main Road, Near Brookfields, Aecs Layout - C Block, Kundalahalli, Brookefield, Bengaluru, Karnataka, India",NULL,12.9647339,77.7170717,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,2
10/18/2019 22:43,85,"Location: AECS Layout, Kundanhalli
They started digging the stree...","Location: AECS Layout, Kundanhalli
They started digging the streets in the layout for sewage treatment in January, 2019. Although I believe that work is finished, the roads have been left with very bad condition and that creates a more dangerous situation when it rains. Can you please remake the roads?",67,10,"382, 4Th Main Rd, B Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.9664275,77.7160872,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Resolved,3
10/22/2019 0:00,85,Road is blocked since 3 weeks,"It's been 3 weeks this road is blocked. Many people who travel via this road taking u turn and traveling 3 km extra to reach doddanekundi ORR. Under railway bridge it always gets blocked with rain water whenever little heavy rain comes. Other way is so horrible to cross track.
In the attached pic you can see people crossing the road by walking above railway track. Daily thousands of people travel this way. They use this way as an alternative way whenever water is clogged under bridge. From yesterday onwards this way also blocked by some local guys with a stone fence.
 I have sent all ages people like many young men and women employees, mainly elderly people and kids, Mothers carrying kids, daily workers etc. crossing this worst way daily. But today I have seen all these people climbing and jumping on the stone fence. It's very sad to see women, old people and kids taking such risks daily. And the way is too slippery once someone slips then they directly fall into the flood water under the bridge. Please take this complaint seriously and help us people who stays in Doddanekundi. Thanks.",56,10,"Doddanekundi Main Rd, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India","Soul space Arena mall, Mahadevapura, towards Doddanekundi",12.97562934,77.69399005,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Flooding/Waterlogging Of Roads And Footpaths,BBMP,Resolved,3
10/24/2019 6:51,85,Since one year the road is like this. At the time of rains it get...,"Since one year the road is like this. At the time of rains it gets very very difficult to go from there. It is a road to vibgyor high school, many students, buses paas by but there is no repair for it",67,10,"Vibgyor High School Road, Thubarahalli, Munnekollal, Bengaluru, Karnataka, India",NULL,12.9512451,77.7175305,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,On-the-Job,1
10/25/2019 16:32,85,"Vibgyor school road, next to Shriram samriddhi apartments is fill...","Vibgyor school road, next to Shriram samriddhi apartments is filled with huge potholes. The entire IT stretch is located here and is the main connectivity from the outer ring road. This needs an immediate fix or major accident can happen here.",66,10,"Shriram Samruddhi Apartments, Varthur Road, Silver Springs Layout, Munnekollal, Bengaluru, Karnataka, India",NULL,12.9549709,77.717209,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,On-the-Job,1
10/25/2019 23:22,85,Road constraction,Road not good in frent of fab hotels opposite Sreeram samrudhi apartments.please reconstruct that propertly,343,10,"Shriram Samruddhi Apartments, Thubarahalli, Munnekollal, Bengaluru, Karnataka 560066, India",In frent of fab hotels opposite Sreeram samrudhi,12.9532514,77.7170244,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Construction Of Roadside Drains,BBMP,On-the-Job,1
10/26/2019 10:44,85,Full night noise of metro construction,Cant sleep at night and children are scared because the metro construction noise . Can the noisy work  be restricted from 10 PM to 6am,46,7,"Near Sap Labs, Seetharampalya - Hoodi Rd, Epip Zone, Whitefield, Bengaluru, Karnataka 560048, India",Near sap labs,12.9815441,77.7109022,Dodda Nekkundi,11,Pollution,Noise Pollution,KSPCB,Open,0
10/28/2019 13:20,85,Transformer installation in dangerous position at AECS Layout Mai...,"Transformer installation in dangerous position at AECS Layout Main road, Kundanahalli",62,10,"Aecs Layout Main Road, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9634338,77.709288,Dodda Nekkundi,470,Streetlights,Maintenance/Repair Of Streetlights,BBMP,Resolved,2
11-02-2019 05:13,85,Worst road of Bangalore,"This road is completely full of mud , very huge pot holes need complete construction. Very difficult to walk or drive through this road.",66,10,"Vibgyor High School Rd, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",Near Sriram Samrudhhi apartments,12.9512451,77.7175305,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,On-the-Job,1
11-02-2019 17:32,85,Road condition is really bad along with water cloggin,"Pity the 2500 kids of Vibgyor High who have to suffer every single day. And all the residents around this locality.
Every problem can have a solution and I am hopeful even this road needs to be repaired immediately to bring sense of normalcy to kids, teachers , residents , common people , pedestrians etc",56,10,"Sy No. 70, Kundalahalli Gate, Whitefield Main Rd, Kumarapalli, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",Gayatri ocean blue,12.954981,77.717542,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Flooding/Waterlogging Of Roads And Footpaths,BBMP,On-the-Job,1
11-03-2019 00:58,85,Complaint to address the woefully damaged road conditions in our locality,"The present status of the Vibgyor high school road condition is totally unacceptable with the roads full of pot holes and sub-standard construction material. 

A flash flood or an untimely rain is reason enough to expose the disheartening situation.

The worst to suffer are the local commuters. Since the concerned roads remain busy practically the whole day, buses and cars running on them invariable get stuck in traffic jam.

This is for your kind information and necessary action.

Thanking you",66,10,"70, Vibgyor High School Rd, Silver Springs Layout, Brookefield, Bengaluru, Karnataka 560066, India",Gayatri ocean blue building,12.9545988,77.71739122,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,2
11-03-2019 22:34,85,"Location: Marathahalli
From Spice Garden Bus Stop to Yamlur Junct...","Location: Marathahalli
From Spice Garden Bus Stop to Yamlur Junction the traffic situation during peak hours is horrible.
1) the congestion caused by the merging traffic to and from the ORR service roads. This should be smoother to avoid congestion on HAL airport road. The merging point pf service road with ORR after Tansi Honda should be closed and should merge at the next merging point only.
2) The two U-turns between Marathahalli Bridge and Doddanekundi Main Road T-Junction. Road should be widened near U-turns and these U-Turns should be divided from the main road so that the straight going traffic movement can be smoother.
3) Marathahalli bridge bus stops being immediate to the ORR service roads merging point. Both bus stops should be moved min 200-300 meters ahead of merging point of the service roads.",84,5,"Marathalli Bridge, Lakshminarayana Pura, Aswath Nagar, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9565399,77.7069614,Dodda Nekkundi,21,Traffic and Road Safety,Traffic Jams/Congestion Or Bottlenecks,Bangalore Traffic Police,Open,0
11-05-2019 15:40,85,Water collecting in huge potholes in Vibgyor high school road,"Huge potholes and really bad condition, cabs refuse to cross the road.",66,10,"Vibgyor High School Rd, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",Thubrahalli Road,12.9512451,77.7175305,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,2
11-05-2019 15:41,85,"Vibgyor high school road, thubarahalli","Vibgyor high school road, thubarahalli",66,10,"90, Vibgyor High School Rd, Green Garden Layout, Thubarahalli, Munnekollal, Bengaluru, Karnataka 560066, India",NULL,12.9521407,77.7167918,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,3
11-07-2019 07:22,85,Huge crater at crossroads,"BWSSB work complete 3 months back, but no asphalting or leveling of road done by BBMP. Already raised a BBMP complaint through website, no action taken",67,10,"6Th Cross Rd, Aecs Layout - A Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Opposite lane after Jolly Go Kidz preschool,12.9648436,77.7094002,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Resolved,2
11-08-2019 17:39,85,Request for Road Repair(Please Help),"Hello All,
The Vibgyor School Road in Thubrahalli, Munnekollal is very bad.

This is the only way to Vibgyor School and many Apartments, Restaurants and Pg's.

Thousands of people use this road to reach home every day.

The road is really bad ,Help people/School Children living in this area to travel safe.

Many people fell on this road every day, Met with accidents, Car damages. Water leak, Mosquitoes and many more. request you to kindly visit the place and lay the road immediately. 

Hope you understand the problems facing by the people here.

Thank you.",56,10,"Vibgyor High School Rd, Silver Springs Layout, Brookefield, Bengaluru, Karnataka 560066, India","Vibgyor School Road, Thubrahalli",12.95429491,77.71738888,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Flooding/Waterlogging Of Roads And Footpaths,BBMP,Resolved,4
11-08-2019 21:53,85,Roads are broken,Potholes on the road,66,10,"6, Kundalahalli Colony, Brookefield, Bengaluru, Karnataka 560037, India",Near CMRIT COLLEGE,12.96801385,77.71285136,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,1
11/13/2019 8:04,85,Garbage at the rainbow hospital bus stop. the whole area needs to...,Garbage at the rainbow hospital bus stop. the whole area needs to be cleaned,155,10,"5, Outer Ring Rd, Brindavan Extension, Ferns City, Doddanekundi, Krishnarajapura, Bengaluru, Karnataka 560037, India",NULL,12.9748908,77.6977388,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2
11/13/2019 15:29,85,Pathetic road condition,Pathetic road condition,66,10,"Vibgyor High School, Marathahalli, Thubarahalli, Whitefield, Bengaluru, Karnataka, India",NULL,12.9483479,77.7185196,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,2
11/13/2019 15:40,85,Property Tax receipt showing old owner name,"The BBMP online Property tax form for SAS Base Application Number: 17548412 is still showing old owner name, after several months past the Sale and Khaata Transfer (notifying the authorities of the sale, paying registration charges, and Khataa mutation updating the property records with the new owner details)",148,10,"No. 13 Hobli Village, Ferns City, Doddanekundi, Krishnarajapura, Bengaluru, Karnataka 560037, India",Near Rainbow Hospital,12.9732773,77.7007715,Dodda Nekkundi,1,Certificates,Property Tax,BBMP,Resolved,2
11/13/2019 22:07,85,"Very disturbing garbage dump near to IT companies , its very unpl...","Very disturbing garbage dump near to IT companies , its very unpleasant to take walk along the road . please take initiative for the regular cleaning.",155,10,"Collins Aerospace, Vijayanagar, Epip Zone, Whitefield, Bengaluru, Karnataka, India",NULL,12.9758356,77.7258451,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2
11/14/2019 19:42,85,Dug up road,"Road excavated to repair the under ground pipe line, but after the work completion road not redone. Creating lot of dust and slow moving traffic.",66,10,"Alpine Eco, Outer Ring Road - Whitefield Road Bypass Road, Ferns City, Doddanekkundi, Bengaluru, Karnataka 560048, India",Opposite to Alpine Apartment,12.97269267,77.70092182,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,2
11/14/2019 19:53,85,Provided hump not as per standard,Two humps are provided opposite to alpine apartment not as per the standard. Please remove.,66,10,"Outer Ring Rd - Whitefield Rd Bypass, Ferns City, Dodda Nekkundi Extension, Doddanekkundi, Bengaluru, Karnataka 560048, India",Alpine apartment,12.97252539,77.70045511,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,2
